Tanggal,Cianjur Kepala,Cianjur Slyp,Sentra Ramos,Saigon,Muncul I,Muncul II,Muncul III,IR-64 I,IR-64 II,IR-64 III,IR-42,Ketan Putih Lokal,Ketan Putih (Paris),Ketan Hitam
01-Nov-19,13475,12400,13250,11850,11075,10450,9875,10500,9750,8650,10950,13200,18725,19375
02-Nov-19,13475,12400,13250,11850,11075,10450,9875,10500,9750,8650,10950,13200,18725,19375
03-Nov-19,13475,12400,13250,11850,11075,10450,9875,10500,9750,8650,10950,13200,18725,19375
04-Nov-19,13475,12400,13250,11850,11075,10450,9875,10500,9725,8650,10925,13200,18725,19375
05-Nov-19,13475,12400,13250,11850,11075,10450,9875,10500,9725,8650,10925,13225,18725,19375
06-Nov-19,13475,12400,13275,11850,11075,10450,9875,10500,9725,8650,10900,13200,18725,19375
07-Nov-19,13500,12400,13275,11850,11075,10450,9875,10500,9725,8650,10900,13200,18725,19375
08-Nov-19,13500,12425,13275,11850,11075,10475,9875,10500,9725,8650,10925,13200,18725,19375
09-Nov-19,13500,12425,13275,11850,11075,10450,9875,10500,9725,8650,10900,13200,18725,19375
10-Nov-19,13500,12425,13275,11850,11075,10450,9875,10500,9725,8650,10900,13200,18725,19375
11-Nov-19,13500,12400,13275,11850,11075,10450,9875,10500,9725,8650,10900,13175,18750,19375
12-Nov-19,13475,12400,13275,11850,11075,10450,9875,10500,9725,8650,10900,13150,18750,19375
13-Nov-19,13475,12425,13725,11850,11075,10475,9875,10475,9725,8650,10900,13150,18750,19350
14-Nov-19,13475,12425,13250,11850,11075,10475,9875,10475,9750,8650,10900,13150,18750,19375
15-Nov-19,13475,12450,13250,11850,11075,10475,9900,10500,9750,8650,10925,13150,18750,19375
16-Nov-19,13475,12450,13250,11850,11075,10475,9900,10500,9750,8650,10925,13150,18750,19375
17-Nov-19,13475,12450,13250,11850,11075,10475,9900,10500,9750,8650,10925,13150,18750,19375
18-Nov-19,13475,12450,13250,11825,11075,10450,9875,10500,9750,8650,10900,13150,18725,19375
19-Nov-19,13450,12450,13275,11825,11075,10450,9875,10500,9750,8650,10900,13125,18725,19375
20-Nov-19,13475,12450,13275,11800,11075,10450,9875,10475,9750,8650,10875,13100,18725,19350
21-Nov-19,13475,12450,13275,11800,11075,10450,9875,10500,9750,8650,10875,13075,18700,19350
22-Nov-19,13500,12450,13250,11825,11075,10425,9875,10500,9750,8650,10875,13050,18700,19350
23-Nov-19,13500,12450,13250,11825,11075,10425,9875,10500,9750,8650,10875,13050,18700,19350
24-Nov-19,13500,12450,13250,11825,11075,10425,9875,10500,9750,8650,10875,13050,18700,19350
25-Nov-19,13475,12450,13250,11800,11075,10475,9875,10475,9750,8650,10875,13050,18700,19325
26-Nov-19,13475,12450,13250,11825,11075,10425,9875,10475,9725,8650,10875,13025,18700,19325
27-Nov-19,13475,12425,13250,11825,11075,10425,9875,10450,9725,8650,10850,13025,18700,19325
28-Nov-19,13475,12425,13250,11825,11075,10450,9875,10450,9750,8650,10850,13000,18725,19300
29-Nov-19,13475,12425,13250,11825,11075,10450,9875,10450,9750,8650,10825,13025,18725,19300
30-Nov-19,13475,12425,13250,11825,11075,10450,9875,10450,9750,8650,10825,13025,18725,19300
01-Dec-19,13475,12425,13250,11825,11075,10450,9875,10450,9750,8650,10825,13025,18725,19300
02-Dec-19,13450,12400,13250,11825,11075,10425,9875,10450,9750,8650,10850,13025,18750,19300
03-Dec-19,13450,12400,13250,11825,11075,10425,9875,10450,9725,8650,10850,13025,18750,19300
04-Dec-19,13425,12400,13250,11825,11075,10425,9875,10450,9725,8650,10850,13000,18750,19300
05-Dec-19,13425,12400,13250,11825,11075,10425,9875,10450,9725,8650,10850,13000,18775,19300
06-Dec-19,13425,12375,13250,11825,11050,10425,9875,10450,9725,8650,10825,12975,18775,19275
07-Dec-19,13425,12375,13250,11825,11050,10425,9875,10450,9725,8650,10825,12975,18775,19275
08-Dec-19,13425,12375,13250,11825,11050,10425,9875,10450,9725,8650,10825,12975,18775,19275
09-Dec-19,13400,12375,13250,11825,11050,10425,9850,10450,9725,8650,10825,12975,18775,19275
10-Dec-19,13400,12375,13250,11825,11050,10425,9850,10475,9725,8650,10825,12950,18800,19300
11-Dec-19,13400,12375,13250,11825,11050,10400,9825,10475,9725,8650,10825,12950,18800,19300
12-Dec-19,13400,12400,13250,11825,11050,10400,9825,10475,9725,8650,10825,12925,18800,19300
13-Dec-19,13425,12375,13250,11825,11050,10400,9825,10475,9725,8650,10825,12900,18825,19275
14-Dec-19,13425,12375,13250,11825,11050,10400,9825,10475,9725,8650,10825,12900,18825,19275
15-Dec-19,13425,12375,13250,11825,11050,10400,9825,10475,9725,8650,10825,12900,18825,19275
16-Dec-19,13425,12400,13250,11825,11050,10400,9825,10475,9725,8650,10800,12925,18825,19275
17-Dec-19,13425,12400,13250,11825,11050,10400,9825,10475,9725,8650,10800,12925,18850,19275
18-Dec-19,13425,12425,13250,11850,11075,10400,9825,10475,9750,8650,10800,12925,18825,19275
19-Dec-19,13425,12425,13250,11850,11075,10400,9825,10475,9750,8650,10800,12950,18825,19275
20-Dec-19,13425,12425,13275,11850,11075,10400,9825,10500,9775,8650,10800,12950,18825,19275
21-Dec-19,13425,12425,13275,11850,11075,10400,9825,10500,9775,8650,10800,12950,18825,19275
22-Dec-19,13425,12425,13275,11850,11075,10400,9825,10500,9775,8650,10800,12950,18825,19275
23-Dec-19,13425,12425,13275,11850,11075,10400,9825,10500,9775,8650,10800,12975,18825,19275
24-Dec-19,13425,12425,13275,11850,11075,10400,9825,10500,9775,8650,10800,12975,18825,19275
25-Dec-19,13425,12425,13275,11850,11075,10400,9825,10500,9775,8650,10800,12975,18825,19275
26-Dec-19,13425,12450,13300,11850,11075,10400,9825,10500,9775,8650,10850,12975,18825,19250
27-Dec-19,13450,12450,13300,11850,11075,10400,9825,10500,9800,8650,10850,13025,18825,19250
28-Dec-19,13450,12450,13300,11850,11075,10400,9825,10500,9800,8650,10850,13025,18825,19250
29-Dec-19,13450,12450,13300,11850,11075,10400,9825,10500,9800,8650,10850,13025,18825,19250
30-Dec-19,13450,12475,13325,11850,11100,10400,9825,10525,9825,8650,10875,13025,18825,19250
31-Dec-19,13475,12475,13325,11850,11100,10400,9825,10525,9825,8650,10900,13050,18825,19250
01-Jan-20,13475,12475,13325,11850,11100,10400,9825,10525,9825,8650,10900,13050,18825,19250
02-Jan-20,13475,12475,13325,11875,11125,10400,9825,10550,9825,8650,10925,13050,18825,19250
03-Jan-20,13525,12500,13325,11900,11125,10425,9825,10575,9850,8650,10950,13050,18850,19250
04-Jan-20,13525,12500,13325,11900,11125,10425,9825,10575,9805,8650,10950,13050,18850,19250
05-Jan-20,13525,12500,13325,11900,11125,10425,9825,10575,9850,8650,10950,13050,18850,19250
06-Jan-20,13525,12525,13350,11900,11125,10425,9825,10600,9875,8650,10975,13075,18850,19250
07-Jan-20,13550,12550,13350,11925,11150,10425,9825,10625,9900,8650,11000,13100,18875,19275
08-Jan-20,13575,12575,13350,11925,11150,10425,9825,10675,9925,8650,11025,13075,18875,19275
09-Jan-20,13575,12575,13375,11925,11175,10425,9825,10675,9950,8650,11050,13075,18875,19275
10-Jan-20,13625,12600,13375,11925,11175,10425,9825,10700,9975,8650,11075,13100,18875,19275
11-Jan-20,13625,12600,13375,11925,11175,10425,9825,10700,9975,8650,11075,13100,18875,19275
12-Jan-20,13625,12600,13375,11925,11175,10425,9825,10700,9975,8650,11075,13100,18875,19275
13-Jan-20,13625,12600,13350,11925,11175,10450,9825,10700,9950,8650,11100,13100,18875,19275
14-Jan-20,13650,12625,13350,11900,11175,10450,9825,10700,9950,8650,11100,13100,18900,19275
15-Jan-20,13675,12625,13350,11925,11175,10450,9825,10700,9925,8650,11150,13075,18900,19275
16-Jan-20,13675,12625,13325,11925,11175,10425,9825,10675,9925,8650,11150,13075,18900,19275
17-Jan-20,13675,12625,13325,11925,11175,10450,9825,10675,9900,8650,11150,13050,18900,19275
18-Jan-20,13675,12625,13325,11925,11175,10450,9825,10657,9900,8650,11150,13050,18900,19275
19-Jan-20,13675,12625,13325,11925,11175,10450,9825,10675,9900,8650,11150,13050,18900,19275
20-Jan-20,13675,12650,13325,11925,11175,10450,9825,10650,9900,8650,11175,13075,18900,19275
21-Jan-20,13700,12675,13325,11925,11175,10450,9825,10650,9900,8650,11175,13050,18900,19275
22-Jan-20,13700,12700,13325,11925,11175,10450,9825,10675,9900,8650,11200,13050,18925,19275
23-Jan-20,13700,12700,13325,11900,11175,10450,9825,10675,9900,8650,11225,13050,18900,19275
24-Jan-20,13700,12700,13325,11925,11175,10450,9825,10675,9900,8650,11225,13050,18900,19275
25-Jan-20,13700,12700,13325,11925,11175,10450,9825,10675,9900,8650,11225,13050,18900,19275
26-Jan-20,13700,12700,13325,11925,11175,10450,9825,10675,9900,8650,11225,13050,18900,19275
27-Jan-20,13700,12725,13325,11900,11175,10450,9825,10675,9925,8650,11225,13050,18900,19275
28-Jan-20,13700,12725,13325,11900,11175,10475,9825,10675,9925,8650,11225,13050,18900,19275
29-Jan-20,13725,12750,13325,11900,11175,10475,9850,10675,9950,8650,11250,13025,18900,19275
30-Jan-20,13725,12750,13325,11900,11175,10475,9850,10675,9950,8650,11250,13050,18900,19275
31-Jan-20,13725,12750,13325,11900,11175,10475,9850,10675,9950,8650,11250,13050,18900,19275
01-Feb-20,13725,10127,13325,11900,11175,10475,9850,10675,9950,8650,11250,13050,18900,19275
02-Feb-20,13725,10127,13325,11900,11175,10475,9850,10675,9950,8650,11250,13050,18900,19275
03-Feb-20,13725,12750,13325,11900,11175,10475,9850,10700,9975,8650,11275,13025,18900,19275
04-Feb-20,13725,12725,13350,11900,11200,10475,9850,10700,9975,8650,11275,13050,18900,19275
05-Feb-20,13725,12725,13350,11900,11200,10475,9850,10700,9975,8650,11275,13050,18900,19275
06-Feb-20,13750,12750,13350,11900,11200,10475,9850,10725,10000,8650,11275,13050,18900,19275
07-Feb-20,13750,12750,13350,11900,11200,10475,9850,10725,10025,8650,11275,13075,18900,19275
08-Feb-20,13750,12750,13350,11900,11200,10475,9850,10725,10025,8650,11275,13075,18900,19275
09-Feb-20,13750,12750,13350,11900,11200,10475,9850,10725,10025,8650,11275,13075,18900,19275
10-Feb-20,13775,12750,13350,11900,11200,10475,9850,10750,10025,8650,11300,13100,18900,19300
11-Feb-20,13800,12775,13350,11925,11225,10475,9850,10750,10050,8650,11300,13100,18900,19300
12-Feb-20,13800,12775,13350,11925,11225,10475,9850,10750,10075,8650,11300,13100,18925,19325
13-Feb-20,13825,12775,13350,11925,11225,10475,9850,10750,10075,8650,11300,13125,18925,19325
14-Feb-20,13825,12800,13350,11925,11225,10475,9850,10750,10075,8650,11300,13150,18950,19350
15-Feb-20,13825,12800,13350,11925,11225,10475,9850,10750,10075,8650,11300,13150,18950,19350
16-Feb-20,13825,12800,13350,11925,11225,10475,9850,10750,10075,8650,11300,13150,18950,19350
17-Feb-20,13825,12800,13350,11925,11225,10475,9850,10750,10100,8650,11325,13150,18950,19350
18-Feb-20,13825,12825,13350,11925,11225,10500,9850,10750,10100,8650,11300,13175,18950,19375
19-Feb-20,13850,12825,13350,11925,11250,10500,9850,10750,10100,8650,11325,13200,18975,19400
20-Feb-20,13850,12825,13375,11925,11250,10500,9850,10775,10125,8650,11350,13225,18975,19425
21-Feb-20,13850,12825,13375,11925,11250,10500,9850,10775,10150,8650,11350,13250,18975,19425
22-Feb-20,13850,12825,13375,11925,11250,10500,9850,10775,10150,8650,11350,13250,18975,19425
23-Feb-20,13850,12825,13375,11925,11250,10500,9850,10775,10150,8650,11350,13250,18975,19425
24-Feb-20,13850,12825,13375,11925,11250,10500,9850,10800,10175,8650,11350,13250,18975,19450
25-Feb-20,13850,12825,13375,11925,11250,10500,9850,10825,10200,8650,11350,13275,19000,19475
26-Feb-20,13850,12850,13375,11950,11250,10525,9850,10825,10200,8650,11375,13300,19000,19475
27-Feb-20,13875,12850,13375,11950,11250,10525,9850,10850,10225,8650,11375,13300,19000,19500
28-Feb-20,13875,12850,13375,11950,11250,10525,9850,10875,10250,8650,11375,13325,19025,19525
29-Feb-20,13875,12850,13375,11950,11250,10525,9850,10875,10250,8650,11375,13325,19025,19525
01-Mar-20,13875,12850,13375,11950,11250,10525,9850,10875,10250,8650,11375,13325,19025,19525
02-Mar-20,13875,12850,13375,11950,11275,10525,9850,10900,10275,8650,11375,13325,19025,19525
03-Mar-20,13875,12850,13375,11975,11275,10525,9875,10925,10300,8650,11375,13325,19025,19525
04-Mar-20,13875,12850,13375,11975,11275,10525,9875,10950,10325,8650,11375,13350,19050,19525
05-Mar-20,13900,12875,13375,11975,11275,10550,9875,10975,10350,8650,11375,13350,19050,19525
06-Mar-20,13950,12875,13400,12000,11300,10575,9875,11025,10375,8650,11400,13350,19050,19525
07-Mar-20,13950,12875,13400,12000,11300,10575,9875,11025,10375,8650,11400,13350,19050,19525
08-Mar-20,13950,12875,13400,12000,11300,10575,9875,11025,10375,8650,11400,13350,19050,19525
09-Mar-20,13975,12900,13425,12000,11325,10575,9900,11050,10400,8650,11400,13350,19075,19550
10-Mar-20,14000,12900,13450,12000,11350,10575,9900,11050,10425,8650,11400,13350,19100,19550
11-Mar-20,14000,12900,13450,12000,11350,10575,9900,11075,10425,8650,11400,13375,19100,19575
12-Mar-20,14000,12900,13450,12000,11350,10575,9900,11075,10425,8650,11425,13375,19100,19575
13-Mar-20,14025,12925,13450,12025,11375,10575,9900,11100,10450,8650,11425,13375,19100,19575
14-Mar-20,14025,12925,13450,12025,11375,10575,9900,11100,10450,8650,11425,13375,19100,19575
15-Mar-20,14025,12925,13450,12025,11375,10575,9900,11100,10450,8650,11425,13375,19100,19575
16-Mar-20,14025,12925,13450,12025,11400,10600,9900,11125,10450,8650,11425,13375,19100,19575
17-Mar-20,14025,12925,13475,12025,11400,10600,9900,11150,10475,8650,11425,13375,19100,19575
18-Mar-20,14025,12925,13475,12025,11400,10600,9900,11150,10500,8650,11425,13375,19100,19575
19-Mar-20,14025,12925,13475,12025,11400,10625,9900,11150,10500,8650,11450,13375,19100,19575
20-Mar-20,14025,12925,13475,12025,11400,10625,9900,11150,10525,8650,11450,13375,19100,19575
21-Mar-20,14025,12925,13475,12025,11400,10625,9900,11150,10525,8650,11450,13375,19100,19575
22-Mar-20,14025,12925,13475,12025,11400,10625,9900,11150,10525,8650,11450,13375,19100,19575
23-Mar-20,14025,12950,13475,12025,11400,10625,9900,11150,10525,8650,11475,13375,19100,19575
24-Mar-20,14025,12975,13475,12025,11400,10650,9900,11150,10525,8650,11475,13375,19100,19575
25-Mar-20,14025,12975,13475,12025,11400,10650,9900,11150,10525,8650,11475,13375,19100,19575
26-Mar-20,14050,13000,13475,12025,11425,10650,9925,11175,10525,8650,11475,13375,19125,19600
27-Mar-20,14075,13000,13475,12050,11425,10675,9925,11200,10550,8650,11500,13350,19150,19600
28-Mar-20,14075,13000,13475,12050,11425,10675,9925,11200,10550,8650,11500,13350,19150,19600
29-Mar-20,14075,13000,13475,12050,11425,10675,9925,11200,10550,8650,11500,13350,19150,19600
30-Mar-20,14075,13025,13475,12050,11425,10675,9925,11200,10550,8650,11525,13375,19150,19625
31-Mar-20,14075,13025,13500,12050,11425,10675,9925,11200,10575,8650,11550,13375,19150,19625
01-Apr-20,14075,13050,13500,12050,11425,10675,9950,11225,10575,8650,11550,13350,19150,19650
02-Apr-20,14075,13050,13500,12050,11425,10675,9950,11225,10600,8650,11575,13350,19175,19650
03-Apr-20,14075,13025,13525,12050,11425,10675,9925,11225,10600,8650,11575,13325,19200,19650
04-Apr-20,14075,13025,13525,12050,11425,10675,9925,11225,10600,8650,11575,13325,19200,19650
05-Apr-20,14075,13025,13525,12050,11425,10675,9925,11225,10600,8650,11575,13325,19200,19650
06-Apr-20,14075,13025,13525,12050,11425,10675,9925,11225,10600,8650,11600,13325,19200,19675
07-Apr-20,14075,13025,13525,12025,11425,10675,9925,11225,10575,8650,11600,13300,19225,19675
08-Apr-20,14050,13025,13525,12025,11400,10675,9925,11225,10550,8650,11600,13275,19225,19700
09-Apr-20,14025,13000,13525,12050,11400,10675,9925,11225,10525,8650,11575,13250,19225,19675
10-Apr-20,14025,13000,13525,12050,11400,10675,9925,11225,10525,8650,11575,13250,19225,19675
11-Apr-20,14025,13000,13525,12025,11400,10675,9925,11225,10525,8650,11575,13250,19225,19675
12-Apr-20,14025,13000,13525,12025,11400,10675,9925,11225,10525,8650,11575,13250,19225,19675
13-Apr-20,14000,12975,13500,12025,11375,10650,9925,11225,10500,8650,11550,13225,19225,19700
14-Apr-20,14000,12975,13500,12025,11375,10650,9925,11200,10500,8650,11550,13200,19200,19675
15-Apr-20,13975,12975,13500,12050,11375,10650,9925,11200,10475,8650,11525,13200,19225,19675
16-Apr-20,13950,12950,13475,12025,11350,10625,9900,11200,10450,8650,11500,13175,19225,19675
17-Apr-20,13925,12925,13450,12025,11350,10625,9900,11200,10450,8650,11500,13150,19225,19675
18-Apr-20,13925,12925,13450,12025,11350,10625,9900,11200,10450,8650,11500,13150,19225,19675
19-Apr-20,13925,12925,13450,12025,11350,10625,9900,11200,10450,8650,11500,13150,19225,19675
20-Apr-20,13900,12925,13450,12050,11325,10600,9875,11200,10425,8650,11475,13125,19250,19675
21-Apr-20,13875,12900,13425,12025,11300,10575,9875,11200,10400,8650,11450,13100,19225,19675
22-Apr-20,13850,12875,13425,12025,11300,10575,9875,11175,10375,8650,11425,13075,19200,19675
23-Apr-20,13825,12850,13425,12025,11300,10575,9875,11150,10375,8650,11400,13050,19175,19650
24-Apr-20,13825,12850,13425,12025,11300,10550,9875,11150,10375,8650,11400,13050,19175,19650
25-Apr-20,13825,12850,13425,12025,11300,10550,9875,11150,10375,8650,11400,13050,19175,19650
26-Apr-20,13825,12850,13425,12025,11300,10550,9875,11150,10375,8650,11400,13050,19175,19650
27-Apr-20,13800,12825,13425,12025,11300,10550,9875,11125,10350,8650,11400,13025,19150,19650
28-Apr-20,13775,12800,13425,12025,11275,10550,9875,11100,10350,8650,11375,13000,19150,19650
29-Apr-20,13750,12775,13425,12025,11275,10550,9875,11100,10350,8650,11375,12975,19150,19650
30-Apr-20,13725,12750,13400,12025,11275,10550,9850,11100,10325,8650,11350,12975,19150,19650
01-May-20,13725,12750,13400,12025,11275,10550,9850,11100,10325,8650,11350,12975,19150,19650
02-May-20,13725,12750,13400,12025,11275,10550,9850,11100,10325,8650,11350,12975,19150,19650
03-May-20,13725,12750,13400,12025,11275,10550,9850,11100,10325,8650,11350,12975,19150,19650
04-May-20,13725,12750,13400,12000,11275,10550,9850,11075,10325,8650,11350,12950,19150,19650
05-May-20,13700,12750,13400,12000,11275,10550,9850,11075,10325,8650,11325,12925,19150,19650
06-May-20,13700,12725,13375,12000,11250,10550,9850,11050,10300,8650,11300,12900,19125,19650
07-May-20,13700,12725,13375,12000,11250,10550,9850,11050,10300,8650,11300,12900,19125,19650
08-May-20,13675,12725,13375,12000,11250,10525,9850,11025,10300,8650,11275,12850,19075,19625
09-May-20,13675,12725,13375,12000,11250,10525,9850,11025,10300,8650,11275,12850,19075,19625
10-May-20,13675,12725,13375,12000,11250,10525,9850,11025,10300,8650,11275,12850,19075,19625
11-May-20,13675,12725,13375,11975,11250,10525,9850,11000,10275,8650,11250,12825,19050,19625
12-May-20,13675,12725,13400,12000,11250,10525,9850,11000,10275,8650,11225,12800,19025,19625
13-May-20,13675,12750,13400,12000,11250,10525,9850,10975,10250,8650,11200,12800,19025,19625
14-May-20,13675,12750,13400,12000,11225,10525,9850,10975,10225,8650,11175,12775,19025,19600
15-May-20,13675,12750,13400,12025,11225,10525,9850,10975,10225,8650,11150,12750,19000,19600
16-May-20,13675,12750,13400,12025,11225,10525,9850,10975,10225,8650,11150,12750,19000,19600
17-May-20,13675,12750,13400,12025,11225,10525,9850,10975,10225,8650,11150,12750,19000,19600
18-May-20,13675,12775,13375,12000,11250,10525,9850,10975,10200,8650,11150,12750,19000,19575
19-May-20,13675,12775,13375,12000,11250,10525,9850,10975,10200,8650,11125,12725,18975,19575
20-May-20,13675,12775,13375,12000,11250,10525,9850,10950,10200,8650,11125,12700,18950,19575
21-May-20,13675,12775,13375,12000,11250,10525,9850,10950,10200,8650,11125,12700,18950,19575
22-May-20,13675,12775,13375,12000,11250,10525,9850,10950,10200,8650,11125,12700,18950,19575
23-May-20,13675,12775,13375,12000,11250,10525,9850,10950,10200,8650,11125,12700,18950,19575
24-May-20,13675,12775,13375,12000,11250,10525,9850,10950,10200,8650,11125,12700,18950,19575
25-May-20,13675,12775,13375,12000,11250,10525,9850,10950,10200,8650,11125,12700,18950,19575
26-May-20,13675,12775,13375,12000,11250,10525,9850,10950,10200,8650,11125,12700,18950,19575
27-May-20,13675,12775,13375,12000,11250,10525,9850,10950,10200,8650,11100,12700,18975,19575
28-May-20,13675,12775,13375,12000,11250,10525,9850,10950,10200,8650,11100,12675,18975,19575
